userId,churn,gender_num,level_num,iOS,Linux,Mac,Windows,AZ,SC,GA-AL,LA,MN,RI-MA,MA-CT,NJ,IL-MO,MN-WI,OR,PA-NJ,SC-NC,MD-WV,VA,NY-NJ-PA,KY,NH,MI,NV,WI,CA,CT,MT,NC,MD,NE-IA,IL,ND-MN,ME,WA,MS,AL,IN,AR-OK,OH,TN,NM,PA,SD,DC-VA-MD-WV,NY,MO-KS,KY-IN,PA-NJ-DE-MD,TX,VA-NC,GA,IL-IN-WI,OH-KY-IN,KS,MO-IL,FL,CO,AK,MA-NH,OK,TN-MS-AR,TN-VA,UT,NC-SC,IA-IL-MO,IA,WV,ID,VT,OR-WA,AR,UT-ID,HI,About,Add Friend,Add to Playlist,Downgrade,Error,Help,Home,Logout,NextSong,Roll Advert,Save Settings,Settings,Submit Downgrade,Submit Upgrade,Thumbs Down,Thumbs Up,Upgrade,num_artist,mean_duration,std_duration,num_sessions,subscription_age
157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33715441672285906,1.4834794335805799,1.8206338503034392,1.1463250168577208,0.033715441672285906,0.4045853000674309,2.8995279838165877,0.7754551584625758,84.28860418071477,1.078894133513149,0.13486176668914363,0.5057316250842886,0.033715441672285906,0.06743088334457181,0.9103169251517196,3.8772757923128793,0.20229265003371544,1586,8.538194444444445,11.167363065807757,20,104.22560185185185
157,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33715441672285906,1.4834794335805799,1.8206338503034392,1.1463250168577208,0.033715441672285906,0.4045853000674309,2.8995279838165877,0.7754551584625758,84.28860418071477,1.078894133513149,0.13486176668914363,0.5057316250842886,0.033715441672285906,0.06743088334457181,0.9103169251517196,3.8772757923128793,0.20229265003371544,1586,8.538194444444445,11.167363065807757,20,104.22560185185185
158,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.2900763358778624,1.5267175572519083,0.0,0.0,0.0,7.633587786259542,3.0534351145038165,67.93893129770993,6.870229007633588,1.5267175572519083,3.816793893129771,0.0,0.0,1.5267175572519083,3.816793893129771,0.0,88,1.5824305555555556,2.4994171890107144,4,101.95193287037037
159,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9569377990430622,2.15311004784689,0.0,0.4784688995215311,0.9569377990430622,5.023923444976076,2.15311004784689,75.83732057416267,7.177033492822966,0.0,0.4784688995215311,0.0,0.0,0.9569377990430622,3.588516746411483,0.23923444976076555,288,1.8922916666666667,2.061249682663141,12,390.31975694444446
16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36319612590799033,1.2106537530266344,2.0581113801452786,0.36319612590799033,0.0,0.48426150121065376,3.753026634382567,1.4527845036319613,81.23486682808718,2.5423728813559325,0.0,0.36319612590799033,0.0,0.12106537530266344,0.847457627118644,4.842615012106537,0.36319612590799033,554,6.587619047619048,11.570899750469724,7,52.66142361111111
16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36319612590799033,1.2106537530266344,2.0581113801452786,0.36319612590799033,0.0,0.48426150121065376,3.753026634382567,1.4527845036319613,81.23486682808718,2.5423728813559325,0.0,0.36319612590799033,0.0,0.12106537530266344,0.847457627118644,4.842615012106537,0.36319612590799033,554,6.587619047619048,11.570899750469724,7,52.66142361111111
160,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4552352048558422,1.2139605462822458,1.289833080424886,0.15174506828528073,0.07587253414264036,0.30349013657056145,4.779969650986343,1.4415781487101669,80.6525037936267,4.324734446130501,0.0,0.4552352048558422,0.07587253414264036,0.07587253414264036,0.6828528072837633,3.566009104704097,0.4552352048558422,821,3.0707175925925925,5.01221852615415,24,78.82966435185185
160,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4552352048558422,1.2139605462822458,1.289833080424886,0.15174506828528073,0.07587253414264036,0.30349013657056145,4.779969650986343,1.4415781487101669,80.6525037936267,4.324734446130501,0.0,0.4552352048558422,0.07587253414264036,0.07587253414264036,0.6828528072837633,3.566009104704097,0.4552352048558422,821,3.0707175925925925,5.01221852615415,24,78.82966435185185
161,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,2.181818181818182,3.6363636363636362,0.36363636363636365,0.0,0.0,4.7272727272727275,0.7272727272727273,77.81818181818181,1.4545454545454546,0.7272727272727273,1.4545454545454546,0.0,0.36363636363636365,1.090909090909091,4.7272727272727275,0.36363636363636365,189,5.114074074074074,7.060242195276808,3,57.12349537037037
161,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,2.181818181818182,3.6363636363636362,0.36363636363636365,0.0,0.0,4.7272727272727275,0.7272727272727273,77.81818181818181,1.4545454545454546,0.7272727272727273,1.4545454545454546,0.0,0.36363636363636365,1.090909090909091,4.7272727272727275,0.36363636363636365,189,5.114074074074074,7.060242195276808,3,57.12349537037037
162,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15067805123053743,1.5067805123053744,2.059266700150678,1.0045203415369162,0.05022601707684581,0.6027122049221497,3.314917127071823,0.9040683073832245,84.17880462079357,0.15067805123053743,0.10045203415369162,0.3515821195379206,0.0,0.05022601707684581,0.7533902561526872,4.771471622300352,0.05022601707684581,1157,7.882833333333333,6.496246817158014,15,71.8228125
162,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15067805123053743,1.5067805123053744,2.059266700150678,1.0045203415369162,0.05022601707684581,0.6027122049221497,3.314917127071823,0.9040683073832245,84.17880462079357,0.15067805123053743,0.10045203415369162,0.3515821195379206,0.0,0.05022601707684581,0.7533902561526872,4.771471622300352,0.05022601707684581,1157,7.882833333333333,6.496246817158014,15,71.8228125
163,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21793797150041913,1.3579212070410729,2.4979044425817265,1.0561609388097235,0.13411567476948869,0.2514668901927913,3.4367141659681475,1.0896898575020955,84.66051969823974,0.06705783738474434,0.08382229673093043,0.5029337803855826,0.0,0.0,0.586756077116513,4.056999161777033,0.0,2636,9.959081790123456,10.219698899186454,36,120.91081018518518
164,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32552083333333337,0.6510416666666667,2.278645833333333,0.7161458333333333,0.13020833333333331,0.5859375,3.7760416666666665,1.171875,82.68229166666666,2.018229166666667,0.06510416666666666,0.7161458333333333,0.0,0.06510416666666666,0.5208333333333333,4.166666666666666,0.13020833333333331,973,3.69693287037037,3.6320529407863855,24,119.88008101851852
164,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32552083333333337,0.6510416666666667,2.278645833333333,0.7161458333333333,0.13020833333333331,0.5859375,3.7760416666666665,1.171875,82.68229166666666,2.018229166666667,0.06510416666666666,0.7161458333333333,0.0,0.06510416666666666,0.5208333333333333,4.166666666666666,0.13020833333333331,973,3.69693287037037,3.6320529407863855,24,119.88008101851852
165,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3368983957219251,2.13903743315508,1.06951871657754,0.267379679144385,1.06951871657754,5.347593582887701,2.406417112299465,76.20320855614973,2.941176470588235,0.0,0.53475935828877,0.267379679144385,0.267379679144385,0.8021390374331552,5.080213903743315,0.267379679144385,260,2.171296296296296,3.685446140199964,9,88.94372685185185
165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3368983957219251,2.13903743315508,1.06951871657754,0.267379679144385,1.06951871657754,5.347593582887701,2.406417112299465,76.20320855614973,2.941176470588235,0.0,0.53475935828877,0.267379679144385,0.267379679144385,0.8021390374331552,5.080213903743315,0.267379679144385,260,2.171296296296296,3.685446140199964,9,88.94372685185185
166,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4314994606256742,2.912621359223301,3.2362459546925564,0.0,0.10787486515641855,0.3236245954692557,4.4228694714131604,1.9417475728155338,73.67853290183388,6.3646170442286945,0.3236245954692557,1.4023732470334414,0.0,0.0,0.8629989212513484,3.6677454153182305,0.3236245954692557,567,1.9079777777777776,1.9253638049414457,25,101.27597222222222
167,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.125,0.0,0.0,1.171875,4.296875,1.5625,77.734375,6.25,0.0,0.390625,0.0,0.0,1.5625,3.90625,0.0,186,1.6072569444444442,1.438694059230389,8,136.799375
168,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19646365422396855,1.2442698100851344,2.8159790438768826,0.5893909626719057,0.06548788474132286,0.9168303863785201,2.9469548133595285,0.7203667321545514,82.90766208251473,2.226588081204977,0.13097576948264572,0.7858546168958742,0.0,0.06548788474132286,0.7203667321545514,3.6018336607727566,0.06548788474132286,926,4.508479532163743,4.245979025968109,19,59.25652777777778
168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19646365422396855,1.2442698100851344,2.8159790438768826,0.5893909626719057,0.06548788474132286,0.9168303863785201,2.9469548133595285,0.7203667321545514,82.90766208251473,2.226588081204977,0.13097576948264572,0.7858546168958742,0.0,0.06548788474132286,0.7203667321545514,3.6018336607727566,0.06548788474132286,926,4.508479532163743,4.245979025968109,19,59.25652777777778
169,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.026845637583892,0.0,0.0,0.0,0.0,4.026845637583892,0.0,75.16778523489933,8.724832214765101,0.6711409395973155,2.013422818791946,0.0,0.0,0.0,4.026845637583892,1.342281879194631,112,0.91,0.6291792545781641,8,78.84166666666667
17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04826254826254826,0.7239382239382239,3.2335907335907335,0.4343629343629344,0.14478764478764478,0.4343629343629344,3.909266409266409,1.1583011583011582,81.70849420849422,2.3166023166023164,0.09652509652509653,0.4826254826254826,0.0,0.04826254826254826,1.0135135135135136,4.054054054054054,0.19305019305019305,1172,4.775534979423867,7.300126888445472,27,60.90768518518519
17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04826254826254826,0.7239382239382239,3.2335907335907335,0.4343629343629344,0.14478764478764478,0.4343629343629344,3.909266409266409,1.1583011583011582,81.70849420849422,2.3166023166023164,0.09652509652509653,0.4826254826254826,0.0,0.04826254826254826,1.0135135135135136,4.054054054054054,0.19305019305019305,1172,4.775534979423867,7.300126888445472,27,60.90768518518519
170,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5714285714285714,2.857142857142857,0.0,0.19047619047619047,0.38095238095238093,4.761904761904762,2.0952380952380953,78.28571428571428,5.714285714285714,0.0,0.38095238095238093,0.0,0.0,0.19047619047619047,4.380952380952381,0.19047619047619047,362,1.552067901234568,1.6459495745669934,18,67.28152777777778
171,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,1.5,2.375,1.0,0.0,0.375,3.375,0.5,86.875,0.0,0.0,0.375,0.0,0.0,0.625,2.875,0.0,570,8.12810185185185,3.8031569302773804,6,60.23871527777778
172,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293470286133529,1.6140865737344092,2.384446074834923,0.8437270726338958,0.18341892883345562,0.623624358033749,3.778429933969186,1.0271460014673515,82.57520176082171,0.7703595011005135,0.07336757153338225,0.4768892149669846,0.0,0.036683785766691124,1.0271460014673515,4.218635363169479,0.07336757153338225,1465,6.0130341880341875,8.214158873901699,26,52.53087962962963
172,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293470286133529,1.6140865737344092,2.384446074834923,0.8437270726338958,0.18341892883345562,0.623624358033749,3.778429933969186,1.0271460014673515,82.57520176082171,0.7703595011005135,0.07336757153338225,0.4768892149669846,0.0,0.036683785766691124,1.0271460014673515,4.218635363169479,0.07336757153338225,1465,6.0130341880341875,8.214158873901699,26,52.53087962962963
173,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10810810810810811,1.6216216216216217,2.27027027027027,0.3783783783783784,0.0,0.5945945945945946,4.0,1.6756756756756757,78.10810810810811,5.45945945945946,0.05405405405405406,0.3243243243243243,0.05405405405405406,0.05405405405405406,0.7027027027027027,3.783783783783784,0.8108108108108109,1040,3.848211111111111,5.128033529645925,25,77.95311342592592
173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10810810810810811,1.6216216216216217,2.27027027027027,0.3783783783783784,0.0,0.5945945945945946,4.0,1.6756756756756757,78.10810810810811,5.45945945945946,0.05405405405405406,0.3243243243243243,0.05405405405405406,0.05405405405405406,0.7027027027027027,3.783783783783784,0.8108108108108109,1040,3.848211111111111,5.128033529645925,25,77.95311342592592
174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2056907781967775,1.576962632841961,2.9482344874871442,0.411381556393555,0.13712718546451835,0.4456633527596846,2.7768255056564963,0.6170723345903325,84.02468289338361,0.6513541309564621,0.06856359273225918,0.4456633527596846,0.03428179636612959,0.06856359273225918,0.9598902982516283,4.353788138498457,0.2742543709290367,1539,7.0378125,7.888555592023936,24,76.80717592592593
174,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2056907781967775,1.576962632841961,2.9482344874871442,0.411381556393555,0.13712718546451835,0.4456633527596846,2.7768255056564963,0.6170723345903325,84.02468289338361,0.6513541309564621,0.06856359273225918,0.4456633527596846,0.03428179636612959,0.06856359273225918,0.9598902982516283,4.353788138498457,0.2742543709290367,1539,7.0378125,7.888555592023936,24,76.80717592592593
175,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1569242840329541,1.5300117693213025,2.157708905453119,0.5492349941153394,0.07846214201647705,0.6276971361318164,4.080031384856807,1.3338564142801097,80.38446449588074,3.2561788936837974,0.07846214201647705,0.43154178109062374,0.03923107100823853,0.03923107100823853,0.5100039231071009,4.393879952922715,0.3530796390741467,1365,4.267971380471379,4.638978906668211,33,68.76788194444444
175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1569242840329541,1.5300117693213025,2.157708905453119,0.5492349941153394,0.07846214201647705,0.6276971361318164,4.080031384856807,1.3338564142801097,80.38446449588074,3.2561788936837974,0.07846214201647705,0.43154178109062374,0.03923107100823853,0.03923107100823853,0.5100039231071009,4.393879952922715,0.3530796390741467,1365,4.267971380471379,4.638978906668211,33,68.76788194444444
176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.7037037037037033,3.7037037037037033,0.0,0.0,0.0,9.25925925925926,1.8518518518518516,64.81481481481481,9.25925925925926,0.0,3.7037037037037033,0.0,0.0,0.0,3.7037037037037033,0.0,35,0.6394444444444445,0.45555346657154283,4,121.13561342592592
177,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.6086956521739,17.391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1.201111111111111,0.0,1,48.36792824074074
178,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13245033112582782,2.251655629139073,2.6490066225165565,0.0,0.13245033112582782,0.3973509933774834,5.430463576158941,2.781456953642384,73.24503311258277,7.0198675496688745,0.26490066225165565,0.7947019867549668,0.0,0.0,0.5298013245033113,3.3112582781456954,1.0596026490066226,477,1.9315217391304353,2.2470822815262577,23,186.41305555555556
179,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30314513073133764,1.7051913603637743,2.235695339143615,0.9473285335354301,0.0,0.7199696854869269,3.675634710117469,1.1367942402425162,84.08488063660478,0.15157256536566882,0.11367942402425162,0.6441834028040925,0.0,0.0,0.7199696854869269,3.5619552860932173,0.0,1429,7.59373611111111,7.214276163234505,20,88.55032407407407
18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23597749137774549,1.1435832274459974,2.0330368487928845,0.8349972771827918,0.05445634416409512,0.47195498275549097,3.1403158467961516,1.0165184243964422,84.22581230713378,0.5445634416409512,0.12706480304955528,0.6534761299691414,0.01815211472136504,0.01815211472136504,0.9802141949537121,4.465420221455799,0.03630422944273008,2479,8.662214714714716,7.551566607549152,37,91.42282407407407
18,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23597749137774549,1.1435832274459974,2.0330368487928845,0.8349972771827918,0.05445634416409512,0.47195498275549097,3.1403158467961516,1.0165184243964422,84.22581230713378,0.5445634416409512,0.12706480304955528,0.6534761299691414,0.01815211472136504,0.01815211472136504,0.9802141949537121,4.465420221455799,0.03630422944273008,2479,8.662214714714716,7.551566607549152,37,91.42282407407407
180,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.112676056338028,2.8169014084507045,2.112676056338028,0.0,2.8169014084507045,3.5211267605633805,0.7042253521126761,78.16901408450704,0.0,0.0,1.4084507042253522,0.7042253521126761,0.0,0.0,5.633802816901409,0.0,110,3.9268055555555557,4.314726295090247,2,61.411631944444444
180,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.112676056338028,2.8169014084507045,2.112676056338028,0.0,2.8169014084507045,3.5211267605633805,0.7042253521126761,78.16901408450704,0.0,0.0,1.4084507042253522,0.7042253521126761,0.0,0.0,5.633802816901409,0.0,110,3.9268055555555557,4.314726295090247,2,61.411631944444444
